schema,id,record_id,record_id_scheme,source_native_id,source_native_type,canonical_source_url,title,description,url,publisher,publisher_id,authority_tier,record_type,kind,source_family,source_families,source_native_ids,jurisdiction,jurisdiction_state,audience,access_model,access_state,authentication,licence,licence_state,rights_state,rights_ref,authority_role,derivation,lifecycle_state,evidence_refs,cadence,cadence_state,formats,topics,languages,language_state,curation,publisher_last_updated,observed_at,caveats,caveat_ids,source_urls
okf-hmlr-record.v2,hmlr-fe11b4b27ee581012cb0da36,hmlr-fe11b4b27ee581012cb0da36,sha256(source_family NUL source_native_id)-24,github:LandRegistry/lc-name-indexing,software-repository,https://github.com/LandRegistry/lc-name-indexing,lc-name-indexing,,https://github.com/LandRegistry/lc-name-indexing,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/lc-name-indexing,,unknown,developer,public-repository,public,none for public metadata,,unknown,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived | Python,,unknown,source-native,2023-11-29T09:09:08Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/lc-name-indexing
okf-hmlr-record.v2,hmlr-ce77d3069f0c82700f470147,hmlr-ce77d3069f0c82700f470147,sha256(source_family NUL source_native_id)-24,github:LandRegistry/lc-name-search,software-repository,https://github.com/LandRegistry/lc-name-search,lc-name-search,,https://github.com/LandRegistry/lc-name-search,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/lc-name-search,,unknown,developer,public-repository,public,none for public metadata,,unknown,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived,,unknown,source-native,2023-12-11T10:33:52Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/lc-name-search
okf-hmlr-record.v2,hmlr-e2479173af0a6eb8c3b987e8,hmlr-e2479173af0a6eb8c3b987e8,sha256(source_family NUL source_native_id)-24,github:LandRegistry/lc-paper-capture,software-repository,https://github.com/LandRegistry/lc-paper-capture,lc-paper-capture,,https://github.com/LandRegistry/lc-paper-capture,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/lc-paper-capture,,unknown,developer,public-repository,public,none for public metadata,,unknown,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived | C#,,unknown,source-native,2023-11-29T08:59:18Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/lc-paper-capture
okf-hmlr-record.v2,hmlr-a7c73a80862acfbe7a27e982,hmlr-a7c73a80862acfbe7a27e982,sha256(source_family NUL source_native_id)-24,github:LandRegistry/lc-prototype,software-repository,https://github.com/LandRegistry/lc-prototype,lc-prototype,prototype for land charges,https://github.com/LandRegistry/lc-prototype,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/lc-prototype,,unknown,developer,public-repository,public,none for public metadata,MIT,stated,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived | HTML,,unknown,source-native,2023-12-11T10:34:35Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/lc-prototype
okf-hmlr-record.v2,hmlr-0695fae7fc96f0537c7ecbfb,hmlr-0695fae7fc96f0537c7ecbfb,sha256(source_family NUL source_native_id)-24,github:LandRegistry/lc-public-api,software-repository,https://github.com/LandRegistry/lc-public-api,lc-public-api,B2B API for the Digital Land Charges alpha,https://github.com/LandRegistry/lc-public-api,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/lc-public-api,,unknown,developer,public-repository,public,none for public metadata,MIT,stated,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived | Python,,unknown,source-native,2023-11-29T08:58:57Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/lc-public-api
okf-hmlr-record.v2,hmlr-e093de1f7654783430ff8d57,hmlr-e093de1f7654783430ff8d57,sha256(source_family NUL source_native_id)-24,github:LandRegistry/lc-public-api-test-stub,software-repository,https://github.com/LandRegistry/lc-public-api-test-stub,lc-public-api-test-stub,,https://github.com/LandRegistry/lc-public-api-test-stub,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/lc-public-api-test-stub,,unknown,developer,public-repository,public,none for public metadata,MIT,stated,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived | Python,,unknown,source-native,2023-12-11T10:33:57Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/lc-public-api-test-stub
okf-hmlr-record.v2,hmlr-3296898979242cabee4fba49,hmlr-3296898979242cabee4fba49,sha256(source_family NUL source_native_id)-24,github:LandRegistry/lc-synchroniser,software-repository,https://github.com/LandRegistry/lc-synchroniser,lc-synchroniser,,https://github.com/LandRegistry/lc-synchroniser,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,B,software-repository,repository,github,github,github:LandRegistry/lc-synchroniser,,unknown,developer,public-repository,public,none for public metadata,,unknown,metadata-only,RIGHT-GITHUB,official-operational-source,normalized-frozen-source-metadata,archived,EV-ACQUISITION-SNAPSHOT | EV-GITHUB,event-driven,stated,Git,archived | Python,,unknown,source-native,2023-11-29T08:57:12Z,2026-07-29T09:19:15Z,"An official-organisation repository may be experimental, archived or superseded. | Repository metadata is operational evidence, not HMLR policy or legal advice.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://github.com/LandRegistry/lc-synchroniser
okf-hmlr-record.v2,hmlr-3d908f7b7be0628c99d36841,hmlr-3d908f7b7be0628c99d36841,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/leases-determination-pg26,guidance,https://www.gov.uk/government/publications/leases-determination-pg26,Leases: determination (PG26),How leases are determined and how this affects registered titles (practice guide 26).,https://www.gov.uk/government/publications/leases-determination-pg26,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,guidance,guidance,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/leases-determination-pg26,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,guidance,,unknown,source-native,2026-07-06T05:00:07Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/leases-determination-pg26
okf-hmlr-record.v2,hmlr-67484180a9b2f55853321d60,hmlr-67484180a9b2f55853321d60,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/collections/leases-practice-guides,document_collection,https://www.gov.uk/government/collections/leases-practice-guides,Leases: practice guides,A collection of HM Land Registry guides relating to leases.,https://www.gov.uk/government/collections/leases-practice-guides,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,document_collection,guidance,govuk-search,govuk-search,govuk:https://www.gov.uk/government/collections/leases-practice-guides,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,document collection,,unknown,source-native,2014-06-25T10:23:00Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/collections/leases-practice-guides
okf-hmlr-record.v2,hmlr-fe1bd21ffc23992f2ab14a95,hmlr-fe1bd21ffc23992f2ab14a95,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/leases-prescribed-clauses-table,form,https://www.gov.uk/government/publications/leases-prescribed-clauses-table,Leases: prescribed clauses,Prescribed clauses for leases.,https://www.gov.uk/government/publications/leases-prescribed-clauses-table,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,form,form,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/leases-prescribed-clauses-table,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,form,,unknown,source-native,2022-08-01T05:00:03Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/leases-prescribed-clauses-table
okf-hmlr-record.v2,hmlr-83b85a8ae4837e8f7383d0e1,hmlr-83b85a8ae4837e8f7383d0e1,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/leases-when-to-register-pg25,guidance,https://www.gov.uk/government/publications/leases-when-to-register-pg25,Leases: when to register (PG25),Advice for conveyancers which deals with the compulsory and voluntary registration aspects of leasehold estates in land (practice guide 25).,https://www.gov.uk/government/publications/leases-when-to-register-pg25,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,guidance,guidance,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/leases-when-to-register-pg25,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,guidance,,unknown,source-native,2026-06-01T05:00:04Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/leases-when-to-register-pg25
okf-hmlr-record.v2,hmlr-1633304c0e6788bfcf27e4ee,hmlr-1633304c0e6788bfcf27e4ee,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/legal-charges-obligation-for-further-advances-ch2,form,https://www.gov.uk/government/publications/legal-charges-obligation-for-further-advances-ch2,Legal charges: obligation for further advances (CH2),Application form CH2: enter an obligation to make further advances.,https://www.gov.uk/government/publications/legal-charges-obligation-for-further-advances-ch2,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,form,form,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/legal-charges-obligation-for-further-advances-ch2,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,form,,unknown,source-native,2018-05-25T05:00:08Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/legal-charges-obligation-for-further-advances-ch2
okf-hmlr-record.v2,hmlr-acdcb6405442250a0a2226d2,hmlr-acdcb6405442250a0a2226d2,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/legal-charges-registration-ch1,form,https://www.gov.uk/government/publications/legal-charges-registration-ch1,Legal charges: registration (CH1),Form CH1: legal charge (mortgage) of a registered estate.,https://www.gov.uk/government/publications/legal-charges-registration-ch1,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,form,form,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/legal-charges-registration-ch1,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,form,,unknown,source-native,2023-08-29T05:00:04Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/legal-charges-registration-ch1
okf-hmlr-record.v2,hmlr-32297ecbf5d04aa0f7df3cca,hmlr-32297ecbf5d04aa0f7df3cca,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/legal-charges-security-ch3,form,https://www.gov.uk/government/publications/legal-charges-security-ch3,Legal charges: security (CH3),Application form CH3: note the agreed maximum amount of a security of a registered charge.,https://www.gov.uk/government/publications/legal-charges-security-ch3,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,form,form,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/legal-charges-security-ch3,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,form,,unknown,source-native,2018-05-25T05:00:09Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/legal-charges-security-ch3
